,mean,sd,hdi_5%,hdi_95%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
lam[3336],0.346,0.917,-1.234,1.753,0.009,0.009,10557.0,6114.0,1.0
lam[3337],0.857,0.82,-0.534,2.169,0.008,0.007,10553.0,6434.0,1.0
lam[3338],1.409,0.72,0.174,2.529,0.007,0.006,11208.0,6115.0,1.0
lam[3339],1.632,0.744,0.397,2.839,0.007,0.005,11811.0,6310.0,1.0
lam[3340],1.444,0.822,0.133,2.796,0.008,0.006,11204.0,6714.0,1.0
lam[3341],1.104,0.861,-0.271,2.556,0.008,0.007,10544.0,6513.0,1.0
lam[3342],0.791,0.848,-0.676,2.101,0.008,0.007,10873.0,6735.0,1.0
lam[3343],0.445,0.874,-0.908,1.944,0.008,0.008,11180.0,6884.0,1.0
lam[3344],0.087,0.929,-1.441,1.554,0.009,0.01,10716.0,6704.0,1.0
lam[3345],-0.156,0.961,-1.822,1.325,0.009,0.011,10844.0,6366.0,1.0
lam[3346],-0.283,0.991,-2.035,1.249,0.009,0.011,11036.0,5927.0,1.0
lam[3347],-0.351,1.004,-2.05,1.258,0.01,0.01,10559.0,6323.0,1.0
lam[3348],-0.374,1.013,-2.069,1.256,0.01,0.01,10339.0,6331.0,1.0
lam[3349],-0.366,1.002,-2.06,1.224,0.01,0.011,9580.0,6153.0,1.0
lam[3350],-0.354,0.996,-2.03,1.237,0.011,0.011,8777.0,6100.0,1.0
lam[3351],-0.348,0.988,-1.96,1.282,0.01,0.01,9582.0,5815.0,1.0
lam[3352],-0.353,1.0,-2.039,1.219,0.01,0.011,9764.0,6211.0,1.0
lam[3353],-0.359,1.017,-2.009,1.307,0.01,0.012,9440.0,5462.0,1.0
lam[3354],-0.356,1.004,-1.936,1.308,0.011,0.011,9053.0,5715.0,1.0
lam[3355],-0.344,0.992,-2.03,1.219,0.011,0.011,8473.0,5838.0,1.0
lam[3356],-0.335,0.987,-1.988,1.289,0.01,0.01,8951.0,6093.0,1.0
lam[3357],-0.34,0.996,-2.086,1.222,0.01,0.011,9297.0,5933.0,1.0
lam[3358],-0.321,0.993,-1.994,1.249,0.01,0.011,10055.0,5932.0,1.0
lam[3359],-0.24,0.987,-1.824,1.405,0.01,0.011,9801.0,6445.0,1.0
lam[3360],-0.235,1.003,-1.853,1.424,0.01,0.011,10299.0,5881.0,1.0
lam[3361],-0.304,0.993,-2.002,1.234,0.01,0.011,9564.0,5977.0,1.0
lam[3362],-0.333,0.968,-1.98,1.205,0.01,0.01,9172.0,5866.0,1.0
lam[3363],-0.352,0.963,-1.911,1.255,0.01,0.01,9382.0,5810.0,1.0
lam[3364],-0.359,0.982,-2.048,1.172,0.01,0.01,8968.0,6256.0,1.0
lam[3365],-0.361,0.989,-2.069,1.202,0.01,0.01,9125.0,6312.0,1.0
lam[3366],-0.363,0.999,-1.934,1.315,0.01,0.011,9299.0,6084.0,1.0
lam[3367],-0.374,1.007,-2.07,1.239,0.01,0.011,9415.0,5911.0,1.0
lam[3368],-0.378,0.995,-1.983,1.272,0.01,0.01,9459.0,6200.0,1.0
lam[3369],-0.359,0.983,-1.955,1.274,0.01,0.01,8867.0,6284.0,1.0
lam[3370],-0.335,0.988,-1.875,1.361,0.01,0.011,9656.0,5856.0,1.0
lam[3371],-0.3,0.998,-1.886,1.354,0.01,0.011,10760.0,6425.0,1.0
lam[3372],-0.221,0.992,-1.77,1.419,0.009,0.011,11157.0,6526.0,1.0
lam[3373],-0.13,0.964,-1.652,1.493,0.009,0.01,11261.0,5924.0,1.0
lam[3374],-0.073,0.953,-1.701,1.437,0.009,0.01,11215.0,6667.0,1.0
lam[3375],-0.02,0.962,-1.582,1.572,0.009,0.011,10654.0,5904.0,1.0
lam[3376],0.178,0.935,-1.37,1.722,0.009,0.01,10522.0,6343.0,1.0
lam[3377],0.556,0.855,-0.832,1.974,0.008,0.008,11162.0,6634.0,1.0
lam[3378],0.885,0.831,-0.519,2.214,0.008,0.007,10793.0,6319.0,1.0
lam[3379],0.893,0.893,-0.537,2.356,0.009,0.008,9179.0,6201.0,1.0
lam[3380],0.64,0.968,-0.884,2.256,0.01,0.009,9036.0,6052.0,1.0
lam[3381],0.375,0.979,-1.302,1.895,0.01,0.01,9641.0,6149.0,1.0
lam[3382],0.188,0.957,-1.396,1.741,0.01,0.011,9720.0,6331.0,1.0
lam[3383],0.013,0.953,-1.612,1.517,0.009,0.01,10280.0,6296.0,1.0
lam[3384],-0.154,0.968,-1.819,1.362,0.01,0.011,10194.0,6081.0,1.0
lam[3385],-0.263,0.972,-1.795,1.366,0.009,0.01,10662.0,6492.0,1.0
lam[3386],-0.323,0.993,-1.957,1.304,0.009,0.011,10942.0,6402.0,1.0
lam[3387],-0.358,1.001,-2.056,1.228,0.01,0.011,10646.0,5916.0,1.0
lam[3388],-0.37,1.001,-1.98,1.333,0.01,0.01,9772.0,6256.0,1.0
lam[3389],-0.361,0.996,-1.998,1.27,0.01,0.011,9205.0,5752.0,1.0
lam[3390],-0.356,1.009,-2.004,1.306,0.011,0.011,8945.0,5522.0,1.0
lam[3391],-0.358,0.992,-2.03,1.252,0.01,0.011,9334.0,5743.0,1.0
lam[3392],-0.36,0.987,-1.993,1.229,0.01,0.01,9828.0,5991.0,1.0
lam[3393],-0.355,1.001,-2.003,1.293,0.011,0.011,8855.0,5650.0,1.0
lam[3394],-0.349,0.991,-1.949,1.291,0.011,0.01,8694.0,5835.0,1.0
lam[3395],-0.339,0.989,-1.937,1.315,0.011,0.01,8869.0,6236.0,1.0
lam[3396],-0.331,0.997,-2.019,1.252,0.01,0.01,9539.0,6334.0,1.0
lam[3397],-0.333,1.003,-1.949,1.327,0.01,0.011,10011.0,5991.0,1.0
lam[3398],-0.312,0.999,-1.99,1.281,0.01,0.012,10945.0,5909.0,1.0
lam[3399],-0.232,0.997,-1.843,1.432,0.01,0.012,10602.0,5760.0,1.0
lam[3400],-0.246,0.994,-1.938,1.339,0.009,0.011,11038.0,5980.0,1.0
lam[3401],-0.312,1.002,-1.955,1.345,0.01,0.011,10869.0,5520.0,1.0
lam[3402],-0.337,0.986,-1.948,1.274,0.01,0.011,10088.0,5881.0,1.0
lam[3403],-0.355,0.984,-1.916,1.298,0.01,0.011,9686.0,5882.0,1.0
lam[3404],-0.362,0.992,-2.006,1.238,0.011,0.01,8853.0,5962.0,1.0
lam[3405],-0.364,1.009,-2.061,1.25,0.01,0.011,9297.0,6036.0,1.0
lam[3406],-0.362,1.015,-2.171,1.169,0.01,0.011,9529.0,5750.0,1.0
lam[3407],-0.365,1.007,-2.017,1.245,0.01,0.011,9632.0,5354.0,1.0
lam[3408],-0.363,0.998,-1.931,1.336,0.01,0.011,9828.0,6056.0,1.0
lam[3409],-0.346,0.985,-2.004,1.229,0.01,0.01,9543.0,6359.0,1.0
lam[3410],-0.297,0.981,-1.872,1.302,0.01,0.01,9816.0,5906.0,1.0
lam[3411],-0.207,0.983,-1.786,1.406,0.01,0.011,10389.0,5759.0,1.0
lam[3412],-0.093,0.992,-1.61,1.604,0.01,0.011,9985.0,6263.0,1.0
lam[3413],-0.019,0.971,-1.631,1.546,0.01,0.011,9587.0,6253.0,1.0
lam[3414],-0.034,0.974,-1.573,1.652,0.01,0.011,9727.0,5668.0,1.0
lam[3415],-0.071,0.99,-1.666,1.551,0.01,0.011,10303.0,5862.0,1.0
lam[3416],0.013,0.972,-1.552,1.592,0.01,0.011,10325.0,6210.0,1.0
lam[3417],0.217,0.915,-1.246,1.775,0.009,0.01,10978.0,6325.0,1.0
lam[3418],0.381,0.89,-1.098,1.812,0.008,0.009,11280.0,6354.0,1.0
lam[3419],0.32,0.921,-1.284,1.737,0.009,0.01,10895.0,6342.0,1.0
lam[3420],0.108,0.989,-1.555,1.711,0.01,0.011,10005.0,5863.0,1.0
lam[3421],-0.066,1.01,-1.654,1.675,0.01,0.011,9946.0,5809.0,1.0
lam[3422],-0.163,0.993,-1.813,1.427,0.01,0.011,9822.0,6224.0,1.0
lam[3423],-0.23,0.986,-1.798,1.421,0.01,0.011,10325.0,6118.0,1.0
lam[3424],-0.285,1.003,-1.942,1.335,0.01,0.011,10119.0,5582.0,1.0
lam[3425],-0.323,1.0,-1.876,1.366,0.01,0.01,10247.0,6240.0,1.0
lam[3426],-0.345,1.006,-2.028,1.29,0.01,0.011,10682.0,5795.0,1.0
lam[3427],-0.36,1.012,-2.046,1.311,0.01,0.011,10023.0,6377.0,1.0
lam[3428],-0.372,1.005,-2.049,1.262,0.01,0.01,9725.0,5658.0,1.0
lam[3429],-0.366,1.0,-1.988,1.273,0.01,0.01,9382.0,6211.0,1.0
lam[3430],-0.356,1.009,-2.019,1.288,0.011,0.01,9029.0,6412.0,1.0
lam[3431],-0.356,0.997,-1.988,1.288,0.01,0.01,9697.0,6662.0,1.0
lam[3432],-0.359,0.982,-1.946,1.266,0.01,0.01,10247.0,6019.0,1.0
lam[3433],-0.355,0.982,-2.0,1.188,0.01,0.01,9311.0,6282.0,1.0
lam[3434],-0.35,0.982,-1.979,1.221,0.01,0.01,9035.0,6310.0,1.0
lam[3435],-0.34,0.988,-1.97,1.272,0.01,0.01,9099.0,6153.0,1.0
lam[3436],-0.333,1.005,-1.957,1.323,0.01,0.01,10463.0,6330.0,1.0
lam[3437],-0.327,1.002,-1.948,1.325,0.01,0.011,10270.0,6268.0,1.0
lam[3438],-0.303,0.991,-1.976,1.283,0.01,0.011,10144.0,5864.0,1.0
lam[3439],-0.228,0.988,-1.884,1.367,0.01,0.011,10733.0,6332.0,1.0
lam[3440],-0.244,0.992,-1.867,1.357,0.01,0.01,9401.0,6249.0,1.0
lam[3441],-0.311,1.015,-1.874,1.419,0.01,0.011,10127.0,5775.0,1.0
lam[3442],-0.333,1.007,-1.997,1.263,0.01,0.011,10072.0,6379.0,1.0
