LOCATION_TYPE,ADMIN_LEVEL,GAUL_AD0,GAUL_AD1,GAUL_AD2,POINT_ID,UNIQUE_LOCATION,X,Y,YEAR,COUNTRY,REGION
polygon,2,153,1306,37456,-999,115177,101.395178,3.041086,1983,Malaysia,Asia
polygon,1,1006344,3420,-999,-999,1014777,-102.655394,23.293966,1983,Mexico,Americas
polygon,0,87,-999,-999,-999,3211,-145.471768,-15.475612,1983,French Polynesia,Oceania
polygon,2,1013696,1791,1013522,-999,1013522,105.280708,-4.858707,1983,Indonesia,Asia
polygon,1,240,3070,-999,-999,29953,99.536162,16.328773,1983,Thailand,Asia
polygon,1,240,41767,-999,-999,30317,99.583581,13.530941,1983,Thailand,Asia
polygon,1,111,2170,-999,-999,20872,-87.58988,13.536257,1983,Honduras,Americas
polygon,1,1006344,1043,-999,-999,1012661,-103.912946,19.141064,1983,Mexico,Americas
polygon,1,1006344,1012358,-999,-999,1012358,-99.074979,18.742994,1983,Mexico,Americas
polygon,0,183,-999,-999,-999,3307,-169.860169,-19.050005,1983,Niue,Oceania
polygon,1,1013696,1126,-999,-999,1016709,106.829966,-6.19261,1983,Indonesia,Asia
polygon,1,1011447,1217,-999,-999,1006163,106.694737,10.744253,1983,Viet Nam,Asia
polygon,1,75,866,-999,-999,19133,-89.179747,13.77121,1983,El Salvador,Americas
polygon,2,240,1761,26427,-999,104148,100.543448,13.752286,1984,Thailand,Asia
polygon,2,240,1761,26425,-999,104146,100.670111,13.708336,1984,Thailand,Asia
polygon,2,240,1761,26423,-999,104144,100.504418,13.748735,1984,Thailand,Asia
polygon,2,115,1207,17699,-999,95420,76.474234,10.055315,1984,India,Asia
polygon,2,1006344,1043,1009278,-999,1009278,-104.274006,19.149218,1984,Mexico,Americas
polygon,2,258,3268,68762,-999,146483,-64.928468,18.352998,1984,United States Virgin Islands,Americas
polygon,2,153,1306,37456,-999,115177,101.395178,3.041086,1984,Malaysia,Asia
polygon,1,1006344,3420,-999,-999,1014777,-102.655394,23.293966,1984,Mexico,Americas
polygon,0,87,-999,-999,-999,3211,-145.471768,-15.475612,1984,French Polynesia,Oceania
polygon,2,1013696,1791,1013522,-999,1013522,105.280708,-4.858707,1984,Indonesia,Asia
polygon,2,37,798,7005,-999,84726,-38.528508,-3.78485,1984,Brazil,Americas
polygon,2,37,798,6974,-999,84695,-38.111577,-4.397676,1984,Brazil,Americas
polygon,2,37,798,6958,-999,84679,-38.394256,-3.976938,1984,Brazil,Americas
polygon,1,240,3070,-999,-999,29953,99.536162,16.328773,1984,Thailand,Asia
polygon,1,240,41767,-999,-999,30317,99.583581,13.530941,1984,Thailand,Asia
polygon,1,1006344,1043,-999,-999,1012661,-103.912946,19.141064,1984,Mexico,Americas
polygon,2,1006344,25359,1010130,-999,1010130,-105.331897,21.860006,1984,Mexico,Americas
polygon,0,183,-999,-999,-999,3307,-169.860169,-19.050005,1984,Niue,Oceania
polygon,1,1013696,1126,-999,-999,1016709,106.829966,-6.19261,1984,Indonesia,Asia
polygon,2,258,2104,68760,-999,146481,-64.771401,17.74002,1984,United States Virgin Islands,Americas
polygon,0,83,-999,-999,-999,3207,177.893439,-17.689834,1985,Fiji,Oceania
polygon,2,240,1761,26427,-999,104148,100.543448,13.752286,1985,Thailand,Asia
polygon,2,240,1761,26425,-999,104146,100.670111,13.708336,1985,Thailand,Asia
polygon,2,240,1761,26423,-999,104144,100.504418,13.748735,1985,Thailand,Asia
polygon,2,115,1207,17699,-999,95420,76.474234,10.055315,1985,India,Asia
polygon,2,153,1306,37456,-999,115177,101.395178,3.041086,1985,Malaysia,Asia
polygon,1,1006344,3420,-999,-999,1014777,-102.655394,23.293966,1985,Mexico,Americas
polygon,0,87,-999,-999,-999,3211,-145.471768,-15.475612,1985,French Polynesia,Oceania
polygon,2,1013696,1791,1013522,-999,1013522,105.280708,-4.858707,1985,Indonesia,Asia
polygon,2,37,798,7005,-999,84726,-38.528508,-3.78485,1985,Brazil,Americas
polygon,2,37,798,6974,-999,84695,-38.111577,-4.397676,1985,Brazil,Americas
polygon,2,37,798,6958,-999,84679,-38.394256,-3.976938,1985,Brazil,Americas
polygon,1,240,3070,-999,-999,29953,99.536162,16.328773,1985,Thailand,Asia
polygon,2,53,72912,13028,-999,90749,113.524613,23.377432,1985,China,Asia
polygon,1,240,41767,-999,-999,30317,99.583581,13.530941,1985,Thailand,Asia
polygon,0,183,-999,-999,-999,3307,-169.860169,-19.050005,1985,Niue,Oceania
polygon,1,1013696,1126,-999,-999,1016709,106.829966,-6.19261,1985,Indonesia,Asia
polygon,1,180,2355,-999,-999,25805,-86.249591,11.74024,1985,Nicaragua,Americas
polygon,2,115,1542,70254,-999,147975,78.998148,12.800638,1986,India,Asia
polygon,2,259,1314,31377,-999,109098,-97.619236,27.728112,1986,United States of America,Americas
polygon,2,158,3063,61301,-999,139022,-61.04201,14.640241,1986,Martinique,Americas
polygon,2,240,1761,26427,-999,104148,100.543448,13.752286,1986,Thailand,Asia
polygon,2,240,1761,26425,-999,104146,100.670111,13.708336,1986,Thailand,Asia
polygon,2,240,1761,26423,-999,104144,100.504418,13.748735,1986,Thailand,Asia
polygon,0,200,-999,-999,-999,3324,-66.463766,18.225313,1986,Puerto Rico,Americas
polygon,2,153,1306,37456,-999,115177,101.395178,3.041086,1986,Malaysia,Asia
polygon,1,1006344,3420,-999,-999,1014777,-102.655394,23.293966,1986,Mexico,Americas
polygon,0,87,-999,-999,-999,3211,-145.471768,-15.475612,1986,French Polynesia,Oceania
polygon,2,1013696,1791,1013522,-999,1013522,105.280708,-4.858707,1986,Indonesia,Asia
polygon,2,37,798,7005,-999,84726,-38.528508,-3.78485,1986,Brazil,Americas
polygon,2,37,798,6974,-999,84695,-38.111577,-4.397676,1986,Brazil,Americas
polygon,2,37,798,6958,-999,84679,-38.394256,-3.976938,1986,Brazil,Americas
polygon,1,240,3070,-999,-999,29953,99.536162,16.328773,1986,Thailand,Asia
polygon,2,37,624,10673,-999,88394,-60.717424,3.118279,1986,Brazil,Americas
polygon,2,53,72912,13028,-999,90749,113.524613,23.377432,1986,China,Asia
polygon,1,240,41767,-999,-999,30317,99.583581,13.530941,1986,Thailand,Asia
polygon,2,37,1199,9961,-999,87682,-43.450911,-22.924973,1986,Brazil,Americas
polygon,0,183,-999,-999,-999,3307,-169.860169,-19.050005,1986,Niue,Oceania
polygon,1,258,2104,-999,-999,72146,-64.771401,17.74002,1986,United States Virgin Islands,Americas
polygon,1,153,2554,-999,-999,40788,100.401055,5.365574,1986,Malaysia,Asia
polygon,1,258,3268,-999,-999,72148,-64.928468,18.352998,1986,United States Virgin Islands,Americas
polygon,1,258,3005,-999,-999,72147,-64.739718,18.345839,1986,United States Virgin Islands,Americas
polygon,1,1013696,1126,-999,-999,1016709,106.829966,-6.19261,1986,Indonesia,Asia
polygon,2,1011447,1719,1003287,-999,1003287,105.827366,21.036487,1987,Viet Nam,Asia
polygon,2,115,1542,70242,-999,147963,80.234952,13.048086,1987,India,Asia
polygon,2,158,3063,61301,-999,139022,-61.04201,14.640241,1987,Martinique,Americas
polygon,2,240,1761,26427,-999,104148,100.543448,13.752286,1987,Thailand,Asia
polygon,2,240,1761,26425,-999,104146,100.670111,13.708336,1987,Thailand,Asia
polygon,2,240,1761,26423,-999,104144,100.504418,13.748735,1987,Thailand,Asia
polygon,0,200,-999,-999,-999,3324,-66.463766,18.225313,1987,Puerto Rico,Americas
polygon,2,153,1306,37456,-999,115177,101.395178,3.041086,1987,Malaysia,Asia
polygon,2,37,995,9621,-999,87342,-34.930427,-8.044209,1987,Brazil,Americas
polygon,2,240,2863,26531,-999,104252,101.185811,13.252522,1987,Thailand,Asia
polygon,1,1006344,3420,-999,-999,1014777,-102.655394,23.293966,1987,Mexico,Americas
polygon,0,87,-999,-999,-999,3211,-145.471768,-15.475612,1987,French Polynesia,Oceania
polygon,2,1013696,1791,1013522,-999,1013522,105.280708,-4.858707,1987,Indonesia,Asia
polygon,2,37,798,7005,-999,84726,-38.528508,-3.78485,1987,Brazil,Americas
polygon,2,37,798,6974,-999,84695,-38.111577,-4.397676,1987,Brazil,Americas
polygon,2,37,798,6958,-999,84679,-38.394256,-3.976938,1987,Brazil,Americas
polygon,1,240,3070,-999,-999,29953,99.536162,16.328773,1987,Thailand,Asia
polygon,2,53,72912,13028,-999,90749,113.524613,23.377432,1987,China,Asia
polygon,1,111,40707,-999,-999,20603,-87.115873,13.34624,1987,Honduras,Americas
polygon,1,240,2392,-999,-999,30047,103.168955,15.995486,1987,Thailand,Asia
polygon,1,240,41767,-999,-999,30317,99.583581,13.530941,1987,Thailand,Asia
polygon,0,71,-999,-999,-999,3195,-61.356225,15.427064,1987,Dominica,Americas
polygon,2,37,1199,9961,-999,87682,-43.450911,-22.924973,1987,Brazil,Americas
polygon,1,263,2200,-999,-999,35280,-67.103028,9.974808,1987,Venezuela,Americas
polygon,1,240,64837,-999,-999,29970,102.581123,16.405946,1987,Thailand,Asia
polygon,1,240,3169,-999,-999,30371,100.71176,13.593797,1987,Thailand,Asia
polygon,1,240,2877,-999,-999,30192,100.684629,14.062717,1987,Thailand,Asia
polygon,1,258,2104,-999,-999,72146,-64.771401,17.74002,1987,United States Virgin Islands,Americas
polygon,2,153,3392,37366,-999,115087,101.68961,3.144215,1987,Malaysia,Asia
polygon,1,240,1915,-999,-999,30430,100.557096,6.902389,1987,Thailand,Asia
polygon,1,258,3268,-999,-999,72148,-64.928468,18.352998,1987,United States Virgin Islands,Americas
polygon,1,258,3005,-999,-999,72147,-64.739718,18.345839,1987,United States Virgin Islands,Americas
polygon,1,1013696,1126,-999,-999,1016709,106.829966,-6.19261,1987,Indonesia,Asia
polygon,2,115,2078,17786,-999,95507,75.275915,20.022667,1988,India,Asia
polygon,2,194,483,23849,-999,101570,-57.603307,-25.282199,1988,Paraguay,Americas
polygon,2,240,1761,26427,-999,104148,100.543448,13.752286,1988,Thailand,Asia
polygon,2,240,1761,26425,-999,104146,100.670111,13.708336,1988,Thailand,Asia
polygon,2,240,1761,26423,-999,104144,100.504418,13.748735,1988,Thailand,Asia
polygon,0,200,-999,-999,-999,3324,-66.463766,18.225313,1988,Puerto Rico,Americas
polygon,2,153,1306,37456,-999,115177,101.395178,3.041086,1988,Malaysia,Asia
polygon,1,1006344,3420,-999,-999,1014777,-102.655394,23.293966,1988,Mexico,Americas
polygon,0,87,-999,-999,-999,3211,-145.471768,-15.475612,1988,French Polynesia,Oceania
polygon,2,1013696,1791,1013522,-999,1013522,105.280708,-4.858707,1988,Indonesia,Asia
polygon,2,37,798,7005,-999,84726,-38.528508,-3.78485,1988,Brazil,Americas
polygon,2,37,798,6974,-999,84695,-38.111577,-4.397676,1988,Brazil,Americas
polygon,2,37,798,6958,-999,84679,-38.394256,-3.976938,1988,Brazil,Americas
polygon,2,217,454,25319,-999,103040,-17.460742,14.722051,1988,Senegal,Africa
polygon,1,240,3070,-999,-999,29953,99.536162,16.328773,1988,Thailand,Asia
polygon,1,115,2278,-999,-999,21019,77.108979,28.646519,1988,India,Asia
polygon,2,196,1287,24210,-999,101931,121.036474,14.599243,1988,Philippines,Asia
polygon,1,240,41767,-999,-999,30317,99.583581,13.530941,1988,Thailand,Asia
polygon,2,1013696,1644,1013477,-999,1013477,119.454308,-5.14414,1988,Indonesia,Asia
polygon,2,37,1199,9961,-999,87682,-43.450911,-22.924973,1988,Brazil,Americas
polygon,1,1011447,992,-999,-999,1005254,105.609177,10.562094,1988,Viet Nam,Asia
polygon,2,115,2938,17649,-999,95370,73.309191,21.234224,1988,India,Asia
polygon,2,1013696,1126,1013323,-999,1013323,106.835264,-6.18155,1988,Indonesia,Asia
polygon,1,240,64837,-999,-999,29970,102.581123,16.405946,1988,Thailand,Asia
polygon,1,194,40206,-999,-999,27295,-56.296089,-25.825832,1988,Paraguay,Americas
polygon,1,258,2104,-999,-999,72146,-64.771401,17.74002,1988,United States Virgin Islands,Americas
polygon,0,14,-999,-999,-999,3138,-69.969509,12.507838,1988,Aruba,Americas
polygon,2,153,3392,37366,-999,115087,101.68961,3.144215,1988,Malaysia,Asia
polygon,1,240,1915,-999,-999,30430,100.557096,6.902389,1988,Thailand,Asia
polygon,1,258,3268,-999,-999,72148,-64.928468,18.352998,1988,United States Virgin Islands,Americas
polygon,1,258,3005,-999,-999,72147,-64.739718,18.345839,1988,United States Virgin Islands,Americas
polygon,1,1013696,1126,-999,-999,1016709,106.829966,-6.19261,1988,Indonesia,Asia
polygon,2,115,1542,70242,-999,147963,80.234952,13.048086,1989,India,Asia
polygon,2,194,483,23849,-999,101570,-57.603307,-25.282199,1989,Paraguay,Americas
polygon,2,240,1761,26427,-999,104148,100.543448,13.752286,1989,Thailand,Asia
polygon,2,240,1761,26425,-999,104146,100.670111,13.708336,1989,Thailand,Asia
polygon,2,240,1761,26423,-999,104144,100.504418,13.748735,1989,Thailand,Asia
polygon,0,200,-999,-999,-999,3324,-66.463766,18.225313,1989,Puerto Rico,Americas
polygon,2,153,1306,37456,-999,115177,101.395178,3.041086,1989,Malaysia,Asia
polygon,1,1006344,3420,-999,-999,1014777,-102.655394,23.293966,1989,Mexico,Americas
polygon,0,87,-999,-999,-999,3211,-145.471768,-15.475612,1989,French Polynesia,Oceania
polygon,2,1013696,1791,1013522,-999,1013522,105.280708,-4.858707,1989,Indonesia,Asia
polygon,2,37,798,7005,-999,84726,-38.528508,-3.78485,1989,Brazil,Americas
polygon,2,37,798,6974,-999,84695,-38.111577,-4.397676,1989,Brazil,Americas
polygon,2,37,798,6958,-999,84679,-38.394256,-3.976938,1989,Brazil,Americas
polygon,1,240,3070,-999,-999,29953,99.536162,16.328773,1989,Thailand,Asia
polygon,1,240,41767,-999,-999,30317,99.583581,13.530941,1989,Thailand,Asia
polygon,2,1013696,1644,1013477,-999,1013477,119.454308,-5.14414,1989,Indonesia,Asia
polygon,2,37,1199,9961,-999,87682,-43.450911,-22.924973,1989,Brazil,Americas
polygon,2,115,2938,17649,-999,95370,73.309191,21.234224,1989,India,Asia
polygon,1,194,40206,-999,-999,27295,-56.296089,-25.825832,1989,Paraguay,Americas
polygon,1,60,1357,-999,-999,17855,-158.946809,-19.250497,1989,Cook Islands,Oceania
polygon,1,258,2104,-999,-999,72146,-64.771401,17.74002,1989,United States Virgin Islands,Americas
polygon,1,153,2554,-999,-999,40788,100.401055,5.365574,1989,Malaysia,Asia
polygon,2,153,3392,37366,-999,115087,101.68961,3.144215,1989,Malaysia,Asia
polygon,1,266,1853,-999,-999,36063,-178.16891,-14.30265,1989,Wallis and Futuna,Oceania
polygon,1,240,1915,-999,-999,30430,100.557096,6.902389,1989,Thailand,Asia
polygon,1,258,3268,-999,-999,72148,-64.928468,18.352998,1989,United States Virgin Islands,Americas
polygon,1,258,3005,-999,-999,72147,-64.739718,18.345839,1989,United States Virgin Islands,Americas
polygon,1,1013696,1126,-999,-999,1016709,106.829966,-6.19261,1989,Indonesia,Asia
polygon,2,200,1351,40093,-999,117814,-66.057474,18.391046,1990,Puerto Rico,Americas
polygon,2,1011447,1719,1003287,-999,1003287,105.827366,21.036487,1990,Viet Nam,Asia
polygon,2,200,409,40084,-999,117805,-66.856436,18.083448,1990,Puerto Rico,Americas
polygon,2,200,409,40081,-999,117802,-66.719361,18.062428,1990,Puerto Rico,Americas
polygon,2,200,409,40079,-999,117800,-67.037986,18.015551,1990,Puerto Rico,Americas
polygon,2,200,409,40077,-999,117798,-66.789596,18.044097,1990,Puerto Rico,Americas
polygon,2,200,409,40075,-999,117796,-67.151753,18.044262,1990,Puerto Rico,Americas
polygon,2,200,2275,40038,-999,117759,-66.393829,18.432889,1990,Puerto Rico,Americas
polygon,2,200,2275,40037,-999,117758,-66.333304,18.413551,1990,Puerto Rico,Americas
polygon,2,200,2275,40035,-999,117756,-66.416871,18.321253,1990,Puerto Rico,Americas
polygon,2,200,2275,40034,-999,117755,-66.485768,18.425424,1990,Puerto Rico,Americas
polygon,2,200,2275,40033,-999,117754,-66.556459,18.377971,1990,Puerto Rico,Americas
polygon,2,200,2275,40032,-999,117753,-66.274861,18.44035,1990,Puerto Rico,Americas
polygon,2,200,2275,40031,-999,117752,-66.513054,18.292945,1990,Puerto Rico,Americas
polygon,2,200,2275,40029,-999,117750,-66.670723,18.411569,1990,Puerto Rico,Americas
polygon,2,200,1006374,40091,-999,117812,-66.38823,17.997114,1990,Puerto Rico,Americas
polygon,2,200,1006374,40088,-999,117809,-66.492629,18.053371,1990,Puerto Rico,Americas
polygon,2,200,1006374,40087,-999,117808,-66.585801,18.215254,1990,Puerto Rico,Americas
polygon,2,200,1006374,40086,-999,117807,-66.358142,18.101407,1990,Puerto Rico,Americas
polygon,2,200,1006374,40085,-999,117806,-66.751431,18.183636,1990,Puerto Rico,Americas
polygon,2,115,1542,70254,-999,147975,78.998148,12.800638,1990,India,Asia
polygon,2,200,48367,40027,-999,117748,-67.227739,18.339409,1990,Puerto Rico,Americas
polygon,2,200,48367,40024,-999,117745,-66.939059,18.175056,1990,Puerto Rico,Americas
polygon,2,200,48367,40023,-999,117744,-66.980082,18.240163,1990,Puerto Rico,Americas
polygon,2,200,48367,40022,-999,117743,-66.863599,18.272637,1990,Puerto Rico,Americas
polygon,2,200,48367,40021,-999,117742,-67.000679,18.453575,1990,Puerto Rico,Americas
polygon,2,200,48367,40020,-999,117741,-66.792047,18.415069,1990,Puerto Rico,Americas
polygon,2,200,48367,40019,-999,117740,-66.855775,18.422852,1990,Puerto Rico,Americas
polygon,2,200,48367,40017,-999,117738,-67.117096,18.463603,1990,Puerto Rico,Americas
polygon,2,200,48367,40016,-999,117737,-67.171042,18.364587,1990,Puerto Rico,Americas
polygon,2,200,1253,40047,-999,117768,-66.207984,18.436896,1990,Puerto Rico,Americas
polygon,2,200,1253,40046,-999,117767,-66.242973,18.36703,1990,Puerto Rico,Americas
polygon,2,200,1253,40044,-999,117765,-66.111168,18.348621,1990,Puerto Rico,Americas
polygon,2,200,1253,40042,-999,117763,-66.139759,18.442284,1990,Puerto Rico,Americas
polygon,2,200,1253,40041,-999,117762,-65.952926,18.378837,1990,Puerto Rico,Americas
polygon,2,200,1253,40039,-999,117760,-66.164956,18.354151,1990,Puerto Rico,Americas
polygon,2,153,1711,37338,-999,115059,103.683171,1.590465,1990,Malaysia,Asia
polygon,2,222,1557,25421,-999,103142,103.833842,1.316124,1990,Singapore,Asia
polygon,2,194,483,23849,-999,101570,-57.603307,-25.282199,1990,Paraguay,Americas
polygon,2,37,3019,11537,-999,89258,-49.358215,-20.796786,1990,Brazil,Americas
polygon,2,240,1761,26427,-999,104148,100.543448,13.752286,1990,Thailand,Asia
polygon,2,240,1761,26425,-999,104146,100.670111,13.708336,1990,Thailand,Asia
polygon,2,240,1761,26423,-999,104144,100.504418,13.748735,1990,Thailand,Asia
polygon,0,200,-999,-999,-999,3324,-66.463766,18.225313,1990,Puerto Rico,Americas
polygon,2,200,834,40060,-999,117781,-66.255741,18.01392,1990,Puerto Rico,Americas
polygon,2,200,834,40059,-999,117780,-66.00913,18.033589,1990,Puerto Rico,Americas
polygon,2,200,834,40058,-999,117779,-65.920012,18.021299,1990,Puerto Rico,Americas
polygon,2,200,834,40057,-999,117778,-66.132759,18.008232,1990,Puerto Rico,Americas
polygon,2,200,834,40056,-999,117777,-66.218919,18.228994,1990,Puerto Rico,Americas
polygon,2,200,834,40055,-999,117776,-66.158874,18.177813,1990,Puerto Rico,Americas
polygon,2,200,834,40053,-999,117774,-66.04833,18.216105,1990,Puerto Rico,Americas
polygon,2,200,834,40051,-999,117772,-66.055055,18.000366,1990,Puerto Rico,Americas
polygon,2,200,834,40049,-999,117770,-66.124017,18.256114,1990,Puerto Rico,Americas
polygon,2,153,1306,37456,-999,115177,101.395178,3.041086,1990,Malaysia,Asia
polygon,2,17,3270,5245,-999,82966,142.283636,-10.601234,1990,Australia,Oceania
polygon,1,1006344,3420,-999,-999,1014777,-102.655394,23.293966,1990,Mexico,Americas
polygon,0,87,-999,-999,-999,3211,-145.471768,-15.475612,1990,French Polynesia,Oceania
polygon,2,1013696,1791,1013522,-999,1013522,105.280708,-4.858707,1990,Indonesia,Asia
polygon,2,37,798,7005,-999,84726,-38.528508,-3.78485,1990,Brazil,Americas
polygon,2,37,798,6974,-999,84695,-38.111577,-4.397676,1990,Brazil,Americas
polygon,2,37,798,6958,-999,84679,-38.394256,-3.976938,1990,Brazil,Americas
polygon,2,200,3142,40074,-999,117795,-65.441031,18.12819,1990,Puerto Rico,Americas
polygon,2,200,3142,40073,-999,117794,-65.974439,18.152409,1990,Puerto Rico,Americas
polygon,2,200,3142,40072,-999,117793,-65.810829,18.351329,1990,Puerto Rico,Americas
polygon,2,200,3142,40071,-999,117792,-65.750696,18.234655,1990,Puerto Rico,Americas
polygon,2,200,3142,40070,-999,117791,-65.721787,18.347873,1990,Puerto Rico,Americas
polygon,2,200,3142,40069,-999,117790,-65.894284,18.430215,1990,Puerto Rico,Americas
polygon,2,200,3142,40067,-999,117788,-65.906721,18.228494,1990,Puerto Rico,Americas
polygon,2,200,3142,40065,-999,117786,-65.976963,18.27118,1990,Puerto Rico,Americas
polygon,2,200,3142,40064,-999,117785,-65.667974,18.322357,1990,Puerto Rico,Americas
polygon,1,240,3070,-999,-999,29953,99.536162,16.328773,1990,Thailand,Asia
polygon,1,115,549,-999,-999,73508,74.057396,15.359682,1990,India,Asia
polygon,2,115,1032,70292,-999,148013,88.352338,22.55173,1990,India,Asia
polygon,2,53,72912,13028,-999,90749,113.524613,23.377432,1990,China,Asia
polygon,1,240,41767,-999,-999,30317,99.583581,13.530941,1990,Thailand,Asia
polygon,2,1013696,1644,1013477,-999,1013477,119.454308,-5.14414,1990,Indonesia,Asia
polygon,2,37,1199,9961,-999,87682,-43.450911,-22.924973,1990,Brazil,Americas
polygon,0,222,-999,-999,-999,3346,103.807965,1.349812,1990,Singapore,Asia
polygon,1,263,2200,-999,-999,35280,-67.103028,9.974808,1990,Venezuela,Americas
